ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
10598,Ursaluna,Flame Orb,Guts,Grass,Facade,Earthquake,Swords Dance,Protect
10599,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Fake Out,Wood Hammer,U-turn
10599,Incineroar,Sitrus Berry,Intimidate,Water,Knock Off,Fake Out,Flare Blitz,Parting Shot
10599,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Protect,Rage Powder
10599,Terapagos,Leftovers,Tera Shift,"Stellar
- Tera Starstorm",Toxic,Protect,Calm Mind,
10599,Tornadus,Safety Goggles,Prankster,Steel,Bleakwind Storm,Protect,Icy Wind,Tailwind
10599,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
10600,Rillaboom,Miracle Seed,Grassy Surge,Grass,Wood Hammer,Grassy Glide,U-turn,Fake Out
10600,Gouging Fire,Clear Amulet,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
10600,Groudon,Leftovers,Drought,Fire,Precipice Blades,Rock Slide,Heat Crash,Protect
10600,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Dragon Pulse,Snarl
10600,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
10600,Kingambit,Black Glasses,Defiant,Ghost,Kowtow Cleave,Sucker Punch,Iron Head,Protect
10601,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
10601,Pelipper,Rocky Helmet,Drizzle,Ghost,Weather Ball,Hurricane,Tailwind,Wide Guard
10601,Zacian,Rusted Sword,Intrepid Sword,Grass,Iron Head,Play Rough,Sacred Sword,Protect
10601,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Snarl,Breaking Swipe,Howl,Burning Bulwark
10601,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Throat Chop,Protect
10601,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Parting Shot
10602,Miraidon,Magnet,Hadron Engine,Fairy,Dragon Pulse,Electro Drift,Protect,Parabolic Charge
10602,Annihilape,Leftovers,Defiant,Fire,Rage Fist,Bulk Up,Protect,Drain Punch
10602,Jigglypuff,Eviolite,Friend Guard,Fairy,Protect,Encore,Disable,Gyro Ball
10602,Ursaluna,Flame Orb,Guts,Dragon,Facade,Headlong Rush,Protect,Earthquake
10602,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Wood Hammer,Follow Me
10602,Tinkaton,Life Orb,Own Tempo,Fairy,Gigaton Hammer,Fake Out,Play Rough,Protect
10603,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flame Charge,Flare Blitz,Collision Course,Protect
10603,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Snarl,Heat Wave,Overheat,Protect
10603,Raging Bolt,Assault Vest,Protosynthesis,Electric,Snarl,Electroweb,Thunderclap,Draco Meteor
10603,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Icy Wind,Tailwind,Sunny Day
10603,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
10603,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Taunt,Icy Wind
10604,Iron Bundle,Focus Sash,Quark Drive,Ghost,Hydro Pump,Freeze-Dry,Icy Wind,Protect
10604,Comfey,Rocky Helmet,Triage,Steel,Floral Healing,Draining Kiss,Taunt,Protect
10604,Incineroar,Safety Goggles,Intimidate,Grass,Fake Out,Flare Blitz,Parting Shot,Knock Off
10604,Ting-Lu,Assault Vest,Vessel of Ruin,Poison,Stomping Tantrum,Snarl,Heavy Slam,Ruination
10604,Zapdos-Galar,Electric Seed,Defiant,Flying,Brave Bird,Close Combat,Coaching,Quick Guard
10604,Miraidon,Choice Specs,Hadron Engine,Ice,Electro Drift,Draco Meteor,Volt Switch,Tera Blast
10605,Archaludon,Assault Vest,Stamina,Flying,Electro Shot,Flash Cannon,Tera Blast,Body Press
10605,Tsareena,Wide Lens,Queenly Majesty,Ice,Triple Axel,Power Whip,Protect,High Jump Kick
10605,Whimsicott,Focus Sash,Prankster,Steel,Tailwind,Moonblast,Taunt,Protect
10605,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Sludge Bomb
10605,Comfey,Leftovers,Triage,Steel,Draining Kiss,Trick Room,Floral Healing,Protect
10605,Kyogre,Covert Cloak,Drizzle,Normal,Water Spout,Protect,Ice Beam,Thunder
10606,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Flare Blitz,Fake Out,Parting Shot
10606,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Icy Wind
10606,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flare Blitz,Flame Charge,Collision Course,Protect
10606,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Protect,Flamethrower
10606,Venusaur,Focus Sash,Chlorophyll,Ghost,Sleep Powder,Leaf Storm,Sludge Bomb,Protect
10606,Gouging Fire,Booster Energy,Protosynthesis,Grass,Burning Bulwark,Howl,Breaking Swipe,Flare Blitz
10607,Farigiraf,Sitrus Berry,Armor Tail,Fire,Dazzling Gleam,Psychic,Trick Room,Helping Hand
10607,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
10607,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Parting Shot,Fake Out
10607,Gallade,Focus Sash,Sharpness,Grass,Sacred Sword,Psycho Cut,Trick Room,Wide Guard
10607,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Trick Room,Protect,Glacial Lance,High Horsepower
10607,Amoonguss,Rocky Helmet,Regenerator,Water,Rage Powder,Spore,Pollen Puff,Protect
10608,Iron Jugulis,Expert Belt,Quark Drive,Ground,Snarl,Hurricane,Earth Power,Dragon Cheer
10608,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Rain Dance,Bleakwind Storm,Taunt
10608,Iron Boulder,Assault Vest,Quark Drive,Fighting,Mighty Cleave,Iron Head,Sacred Sword,Psycho Cut
10608,Miraidon,Scope Lens,Hadron Engine,Electric,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
10608,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
10608,Scizor,Life Orb,Technician,Flying,Bullet Punch,Dual Wingbeat,Lunge,Protect
10609,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
10609,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Parting Shot,Knock Off
10609,Farigiraf,Safety Goggles,Armor Tail,Fairy,Helping Hand,Trick Room,Dazzling Gleam,Psychic
10609,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Spore,Rage Powder,Pollen Puff
10609,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flame Charge,Flare Blitz,Protect
10609,Walking Wake,Assault Vest,Protosynthesis,Water,Hydro Steam,Draco Meteor,Snarl,Flamethrower
10610,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
10610,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Protect,Earth Power,Blood Moon,Hyper Voice
10610,Tornadus,Mental Herb,Prankster,Water,Protect,Air Slash,Scary Face,Tailwind
10610,Incineroar,Assault Vest,Intimidate,Ghost,Flare Blitz,Snarl,Fake Out,U-turn
10610,Farigiraf,Sitrus Berry,Armor Tail,Water,Foul Play,Helping Hand,Trick Room,Psychic
10610,Miraidon,Choice Specs,Hadron Engine,Electric,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
10611,Incineroar,Air Balloon,Intimidate,Fire,Flare Blitz,Knock Off,Fake Out,Parting Shot
10611,Raichu-Alola,Focus Sash,Surge Surfer,Electric,Nuzzle,Psychic,Fake Out,Wish
10611,Rillaboom,Miracle Seed,Grassy Surge,Normal,Wood Hammer,U-turn,Grassy Glide,Fake Out
10611,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
10611,Miraidon,Life Orb,Hadron Engine,Electric,U-turn,Draco Meteor,Electro Drift,Dazzling Gleam
10611,Urshifu,Choice Band,Unseen Fist,Poison,Close Combat,Sucker Punch,Poison Jab,Wicked Blow
10612,Excadrill,Life Orb,Sand Rush,Ground,Iron Head,Earthquake,Rock Slide,Rapid Spin
10612,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Swords Dance,Ivy Cudgel,Spiky Shield,Solar Blade
10612,Archaludon,Leftovers,Stamina,Steel,Stealth Rock,Body Press,Flash Cannon,Foul Play
10612,Tyranitar,Smooth Rock,Sand Stream,Water,Stone Edge,Knock Off,Thunder Wave,Stealth Rock
10612,Groudon,Heat Rock,Drought,Fire,Earthquake,Swords Dance,Crunch,Fire Punch
10612,Gholdengo,Air Balloon,Good as Gold,Fairy,Nasty Plot,Shadow Ball,Make It Rain,Psyshock
10613,Iron Crown,Choice Specs,Quark Drive,Ice,Tera Blast,Tachyon Cutter,Psychic,Volt Switch
10613,Iron Hands,Assault Vest,Quark Drive,Steel,Fake Out,Drain Punch,Supercell Slam,Close Combat
10613,Amoonguss,Rocky Helmet,Regenerator,Dark,Rage Powder,Clear Smog,Spore,Pollen Puff
10613,Chi-Yu,Focus Sash,Beads of Ruin,Dark,Overheat,Dark Pulse,Heat Wave,Nasty Plot
10613,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
10613,Miraidon,Life Orb,Hadron Engine,Electric,Protect,Dragon Pulse,Electro Drift,U-turn
10614,Corviknight,Leftovers,Mirror Armor,Fairy,Body Press,Brave Bird,Roost,Bulk Up
10614,Grimmsnarl,Light Clay,Prankster,Ghost,Spirit Break,Light Screen,Thunder Wave,Reflect
10614,Calyrex-Shadow,Spell Tag,As One (Spectrier),Grass,Astral Barrage,Energy Ball,Nasty Plot,Protect
10614,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Helping Hand
10614,Amoonguss,Mental Herb,Regenerator,Fairy,Spore,Rage Powder,Sludge Bomb,Pollen Puff
10614,Incineroar,Assault Vest,Intimidate,Grass,Fake Out,U-turn,Flare Blitz,Knock Off
10615,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
10615,Incineroar,Sitrus Berry,Intimidate,Water,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
10615,Rillaboom,Assault Vest,Grassy Surge,Grass,Wood Hammer,Grassy Glide,U-turn,Fake Out
10615,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Rain Dance,Taunt,Tailwind
10615,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Psyshock,Protect,Astral Barrage,Nasty Plot
10615,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
10616,Tornadus,Covert Cloak,Prankster,Dark,Taunt,Rain Dance,Bleakwind Storm,Tailwind
10616,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Breaking Swipe,Collision Course,Flare Blitz
10616,Rillaboom,Focus Sash,Grassy Surge,Fairy,Fake Out,Grassy Glide,Wood Hammer,U-turn
10616,Flutter Mane,Booster Energy,Protosynthesis,Ghost,Mystical Fire,Icy Wind,Shadow Ball,Moonblast
10616,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Horn Leech,Knock Off,Ivy Cudgel,Spiky Shield
10616,Metagross,Assault Vest,Clear Body,Steel,Iron Head,Psychic Noise,Psychic Fangs,Stomping Tantrum
10617,Kyurem-White,Scope Lens,Turboblaze,Fire,Ice Beam,Fusion Flare,Freeze-Dry,Draco Meteor
10617,Primarina,Rindo Berry,Liquid Voice,Water,Protect,Alluring Voice,Moonblast,Life Dew
10617,Ursaluna-Bloodmoon,Assault Vest,Mind’s Eye,"Stellar
- Blood Moon",Earth Power,Snarl,Vacuum Wave,
10617,Hydrapple,Leftovers,Supersweet Syrup,Poison,Pollen Puff,Syrup Bomb,Fickle Beam,Dragon Cheer
10617,Iron Crown,Booster Energy,Quark Drive,Fighting,Quick Guard,Tachyon Cutter,Psyshock,Focus Blast
10617,Charjabug,Eviolite,Battery,Dark,Thunder Wave,Lunge,Eerie Impulse,Protect
10618,Rillaboom,Miracle Seed,Grassy Surge,Water,Fake Out,Wood Hammer,Grassy Glide,Taunt
10618,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Flare Blitz,Will-O-Wisp,Parting Shot
10618,Kyogre,Leftovers,Drizzle,Fire,Calm Mind,Origin Pulse,Ice Beam,Protect
10618,Raging Bolt,Assault Vest,Protosynthesis,Steel,Thunder,Draco Meteor,Thunderclap,Snarl
10618,Grimmsnarl,Light Clay,Prankster,Ghost,Reflect,Light Screen,Spirit Break,Thunder Wave
10618,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,U-turn
10619,Articuno,Bright Powder,Snow Cloak,Steel,Blizzard,Tailwind,Haze,Roost
10619,Baxcalibur,Loaded Dice,Ice Body,Poison,Icicle Spear,Scale Shot,Breaking Swipe,Protect
10619,Dachsbun,Rocky Helmet,Well-Baked Body,Ice,Body Press,Psychic Fangs,Helping Hand,Misty Terrain
10619,Avalugg,Leftovers,Ice Body,Steel,Gyro Ball,Avalanche,Protect,Wide Guard
10619,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fairy,Glacial Lance,Close Combat,Protect,Trick Room
10619,Ninetales-Alola,Light Clay,Snow Warning,Ghost,Blizzard,Dazzling Gleam,Aurora Veil,Protect
10620,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,High Horsepower,Fake Out
10620,Incineroar,Safety Goggles,Intimidate,Water,Will-O-Wisp,Knock Off,Parting Shot,Fake Out
10620,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
10620,Pelipper,Rocky Helmet,Drizzle,Ghost,Weather Ball,Tailwind,Hurricane,Wide Guard
10620,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
10620,Calyrex-Shadow,Focus Sash,As One (Spectrier),Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect
10621,Rillaboom,Assault Vest,Grassy Surge,Poison,Grassy Glide,Wood Hammer,High Horsepower,Fake Out
10621,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Rain Dance,Tailwind,Protect
10621,Incineroar,Sitrus Berry,Intimidate,Water,Flare Blitz,Parting Shot,Fake Out,Knock Off
10621,Urshifu,Life Orb,Unseen Fist,Dark,Close Combat,Wicked Blow,Sucker Punch,Protect
10621,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Protect,Psychic,Astral Barrage,Nasty Plot
10621,Clefairy,Eviolite,Friend Guard,Water,Follow Me,After You,Helping Hand,Icy Wind
10622,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Sludge Bomb,Spore,Rage Powder
10622,Urshifu-Rapid-Strike,Splash Plate,Unseen Fist,Steel,Detect,Surging Strikes,Close Combat,Aqua Jet
10622,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Thunderclap,Calm Mind,Dragon Pulse
10622,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,Fake Out,U-turn
10622,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Protect,Astral Barrage,Psyshock,Nasty Plot
10622,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Fake Out,Will-O-Wisp
10623,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect
10623,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Knock Off,Parting Shot
10623,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
10623,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Detect,Aqua Jet
10623,Amoonguss,Sitrus Berry,Regenerator,Dark,Spore,Sludge Bomb,Rage Powder,Protect
10623,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Calm Mind,Dragon Pulse,Protect
10624,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
10624,Groudon,Clear Amulet,Drought,Fairy,Protect,Precipice Blades,Fire Punch,Bulk Up
10624,Grimmsnarl,Light Clay,Prankster,Ghost,Light Screen,Reflect,Thunder Wave,Parting Shot
10624,Bronzong,Leftovers,Levitate,Fire,Protect,Body Press,Iron Defense,Trick Room
10624,Walking Wake,Life Orb,Protosynthesis,Fire,Protect,Hydro Steam,Flamethrower,Draco Meteor
10624,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,Protect,Moonblast,Dazzling Gleam,Shadow Ball
10625,Basculegion,Choice Scarf,Adaptability,Dark,Wave Crash,Flip Turn,Soak,Last Respects
10625,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
10625,Miraidon,Magnet,Hadron Engine,Electric,Electro Drift,Draco Meteor,Volt Switch,Protect
10625,Iron Jugulis,Covert Cloak,Quark Drive,Steel,Snarl,Air Slash,Tailwind,Taunt
10625,Iron Hands,Assault Vest,Quark Drive,Flying,Fake Out,Drain Punch,Wild Charge,Heavy Slam
10625,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Foul Play,Helping Hand,Trick Room
10626,Clefairy,Eviolite,Friend Guard,Water,Protect,Follow Me,Helping Hand,After You
10626,Incineroar,Sitrus Berry,Intimidate,Water,Knock Off,Close Combat,Parting Shot,Fake Out
10626,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,U-turn,Grassy Glide,Fake Out
10626,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
10626,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Protect,Astral Barrage,Psychic,Nasty Plot
10626,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Taunt,Tailwind,Rain Dance
10627,Koraidon,Safety Goggles,Orichalcum Pulse,Fairy,U-turn,Protect,Collision Course,Flare Blitz
10627,Farigiraf,Throat Spray,Armor Tail,Normal,Protect,Dazzling Gleam,Trick Room,Hyper Voice
10627,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
10627,Incineroar,Sitrus Berry,Intimidate,Flying,Fake Out,Flare Blitz,Knock Off,Parting Shot
10627,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Protect,Flamethrower
10627,Amoonguss,Leftovers,Regenerator,Dragon,Pollen Puff,Rage Powder,Protect,Spore
10628,Farigiraf,Sitrus Berry,Armor Tail,Water,Helping Hand,Trick Room,Foul Play,Psychic
10628,Miraidon,Choice Specs,Hadron Engine,Fairy,Volt Switch,Draco Meteor,Electro Drift,Dazzling Gleam
10628,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Detect,Close Combat,Sucker Punch
10628,Incineroar,Assault Vest,Intimidate,Ghost,Flare Blitz,Knock Off,U-turn,Fake Out
10628,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
10628,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
10629,Dondozo,Leftovers,Unaware,Grass,Curse,Body Press,Liquidation,Protect
10629,Sneasler,Electric Seed,Unburden,Flying,Acrobatics,Close Combat,Fake Out,Dire Claw
10629,Kingambit,Black Glasses,Defiant,Dark,Swords Dance,Protect,Kowtow Cleave,Sucker Punch
10629,Miraidon,Life Orb,Hadron Engine,Electric,Dragon Pulse,Electro Drift,Calm Mind,Overheat
10629,Gouging Fire,Booster Energy,Protosynthesis,Ground,Dragon Dance,Stomping Tantrum,Burning Bulwark,Heat Crash
10629,Iron Valiant,Focus Sash,Quark Drive,Fighting,Thunder Wave,Close Combat,Destiny Bond,Wide Guard
10630,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderclap,Draco Meteor,Thunderbolt,Protect
10630,Incineroar,Iapapa Berry,Intimidate,Grass,Fake Out,Flare Blitz,Knock Off,Will-O-Wisp
10630,Comfey,Sitrus Berry,Triage,Steel,Floral Healing,Trick Room,Taunt,Draining Kiss
10630,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
10630,Annihilape,Safety Goggles,Defiant,Water,Rage Fist,Drain Punch,Bulk Up,Protect
10630,Terapagos,Leftovers,Tera Shift,"Stellar
- Tera Starstorm",Scorching Sands,Calm Mind,Protect,
10631,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Fake Out,Parting Shot,Knock Off
10631,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Protect,Icy Wind
10631,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Protect,Substitute
10631,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Protect,U-turn
10631,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Follow Me,Wood Hammer,Spiky Shield
10631,Moltres-Galar,Covert Cloak,Berserk,Steel,Fiery Wrath,Air Slash,Tailwind,Snarl
10632,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Flamethrower,Dragon Pulse,Protect
10632,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Grassy Glide,High Horsepower
10632,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Thunderbolt
10632,Koraidon,Expert Belt,Orichalcum Pulse,Fire,U-turn,Outrage,Flame Charge,Collision Course
10632,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
10632,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Shadow Ball,Trick Room,Protect,Dazzling Gleam
10633,Miraidon,White Herb,Hadron Engine,Electric,Electro Drift,Parabolic Charge,Draco Meteor,Protect
10633,Iron Moth,Choice Scarf,Quark Drive,Stellar,Fiery Dance,Psychic,Energy Ball,Acid Spray
10633,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Knock Off
10633,Iron Leaves,Clear Amulet,Quark Drive,Psychic,Psyblade,Leaf Blade,Sacred Sword,Protect
10633,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Calm Mind,Thunderbolt
10633,Farigiraf,Safety Goggles,Armor Tail,Fairy,Hyper Voice,Psychic,Helping Hand,Trick Room
10634,Flutter Mane,Focus Sash,Protosynthesis,Grass,Dazzling Gleam,Shadow Ball,Energy Ball,Protect
10634,Farigiraf,Wiki Berry,Armor Tail,Fairy,Imprison,Dazzling Gleam,Trick Room,Protect
10634,Incineroar,Assault Vest,Intimidate,Grass,Knock Off,U-turn,Fake Out,Flare Blitz
10634,Whimsicott,Mental Herb,Prankster,Dark,Taunt,Moonblast,Memento,Tailwind
10634,Zamazenta,Rusted Shield,Dauntless Shield,Flying,Behemoth Bash,Body Press,Iron Defense,Protect
10634,Iron Bundle,Booster Energy,Quark Drive,Ice,Icy Wind,Ice Spinner,Freeze-Dry,Protect
10635,Terapagos,Leftovers,Tera Shift,"Stellar
- Tera Starstorm",Calm Mind,Earth Power,Protect,
10635,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
10635,Comfey,Aguav Berry,Triage,Steel,Draining Kiss,Protect,Floral Healing,Trick Room
10635,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
10635,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
10635,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Stomping Tantrum,Fake Out,Wood Hammer
10636,Groudon,Clear Amulet,Drought,Fire,Precipice Blades,Heat Crash,Bulk Up,Protect
10636,Porygon2,Eviolite,Download,Fairy,Tera Blast,Gravity,Recover,Trick Room
10636,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
10636,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
10636,Kingambit,Black Glasses,Defiant,Flying,Sucker Punch,Kowtow Cleave,Swords Dance,Protect
10636,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Imprison,Trick Room
10637,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Taunt,Protect
10637,Lycanroc,Focus Sash,Sand Rush,Fighting,Rock Slide,Close Combat,Endeavor,Protect
10637,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
10637,Calyrex-Shadow,Spell Tag,As One (Spectrier),Dark,Astral Barrage,Pollen Puff,Expanding Force,Protect
10637,Rillaboom,Assault Vest,Grassy Surge,Water,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
10637,Tyranitar,Clear Amulet,Sand Stream,Flying,Rock Slide,Tera Blast,Knock Off,Protect
10638,Gouging Fire,Booster Energy,Protosynthesis,Grass,Protect,Breaking Swipe,Heat Crash,Snarl
10638,Indeedee-F,Psychic Seed,Psychic Surge,Grass,Follow Me,Helping Hand,Dazzling Gleam,Trick Room
10638,Ursaluna,Flame Orb,Guts,Normal,Protect,Rock Slide,Facade,Earthquake
10638,Calyrex-Shadow,Focus Sash,As One (Spectrier),Fairy,Expanding Force,Astral Barrage,Draining Kiss,Protect
10638,Torkoal,Life Orb,Drought,Stellar,Eruption,Earth Power,Protect,Sludge Bomb
10638,Zapdos-Galar,Adrenaline Orb,Defiant,Flying,Close Combat,Detect,Acrobatics,Knock Off
10639,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flare Blitz,Collision Course,Breaking Swipe,Bulk Up
10639,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,Fake Out,High Horsepower
10639,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Hurricane,Protect
10639,Urshifu,Choice Scarf,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,U-turn
10639,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Dazzling Gleam,Foul Play,Helping Hand,Trick Room
10639,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Knock Off,Fake Out,Parting Shot
10640,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Flare Blitz,Dragon Claw,Collision Course
