ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
20993,Smeargle,Focus Sash,Own Tempo,Ghost,Fake Out,Spore,Wide Guard,Follow Me
20993,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Taunt
20993,Shadow Rider Calyrex,Spell Tag,As One,Fairy,Protect,Draining Kiss,Nasty Plot,Astral Barrage
20993,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Sludge Bomb
20993,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Ice Spinner,U-turn
20993,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Bleakwind Storm,Taunt,Rain Dance
20994,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect
20994,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Parting Shot,Will-O-Wisp
20994,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
20994,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20994,Clefairy,Eviolite,Friend Guard,Water,Protect,Follow Me,After You,Helping Hand
20994,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Taunt,Tailwind,Rain Dance
20995,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Protect,Flame Charge
20995,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
20995,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Draco Meteor,Thunderbolt,Snarl
20995,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,Taunt
20995,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Grassy Glide,Swords Dance,Spiky Shield
20995,Farigiraf,Safety Goggles,Armor Tail,Fairy,Foul Play,Hyper Voice,Trick Room,Helping Hand
20996,Ice Rider Calyrex,Clear Amulet,As One ,Water,Trick Room,Glacial Lance,High Horsepower,Protect
20996,Hitmontop,Sitrus Berry,Intimidate,Steel,Fake Out,Wide Guard,Feint,Close Combat
20996,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
20996,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Ghost,Hyper Voice,Blood Moon,Earth Power,Protect
20996,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Rage Powder,Spore,Protect
20996,Kingambit,Safety Goggles,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
20997,Indeedee ♀,Psychic Seed,Psychic Surge,Water,Trick Room,Follow Me,Helping Hand,Dazzling Gleam
20997,Dawn Wings Necrozma,Power Herb,Prism Armor,Water,Expanding Force,Trick Room,Moongeist Beam,Meteor Beam
20997,Gallade,Scope Lens,Sharpness,Grass,Psycho Cut,Sacred Sword,Leaf Blade,Wide Guard
20997,Ursaluna,Flame Orb,Guts,Ghost,Headlong Rush,Facade,Swords Dance,Protect
20997,Torkoal,Choice Specs,Drought,Fire,Eruption,Heat Wave,Weather Ball,Earth Power
20997,Hisuian Lilligant,Focus Sash,Chlorophyll,Ghost,Solar Blade,Sleep Powder,Close Combat,After You
20998,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Protect,Glacial Lance,High Horsepower,Trick Room
20998,Farigiraf,Sitrus Berry,Armor Tail,Water,Helping Hand,Dazzling Gleam,Psychic,Trick Room
20998,Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Follow Me,Horn Leech
20998,Mienshao,Focus Sash,Inner Focus,Fighting,Coaching,Wide Guard,Close Combat,Fake Out
20998,Torkoal,Charcoal,Drought,Fire,Protect,Eruption,Flamethrower,Heat Wave
20998,Amoonguss,Mental Herb,Regenerator,Water,Protect,Pollen Puff,Rage Powder,Spore
20999,Miraidon,Choice Specs,Hadron Engine,Electric,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
20999,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Hyper Voice,Earth Power,Protect
20999,Iron Hands,Clear Amulet,Quark Drive,Fire,Close Combat,Wild Charge,Heavy Slam,Fake Out
20999,Iron Jugulis,Covert Cloak,Quark Drive,Steel,Air Slash,Snarl,Tailwind,Taunt
20999,Farigiraf,Sitrus Berry,Armor Tail,Water,Psychic,Hyper Voice,Trick Room,Helping Hand
20999,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
21000,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Flare Blitz,Will-O-Wisp,Fake Out
21000,Ice Rider Calyrex,Clear Amulet,As One ,Water,Trick Room,Protect,Glacial Lance,High Horsepower
21000,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Grass Knot
21000,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,U-turn,Aqua Jet
21000,Gholdengo,Metal Coat,Good as Gold,Fairy,Nasty Plot,Protect,Shadow Ball,Make It Rain
21000,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
21001,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Icy Wind,Moonblast,Shadow Ball,Protect
21001,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flame Charge,Bulk Up,Protect
21001,Chi-Yu,Assault Vest,Beads of Ruin,Stellar,Snarl,Dark Pulse,Heat Wave,Overheat
21001,Walking Wake,Life Orb,Protosynthesis,Water,Flamethrower,Hydro Steam,Protect,Draco Meteor
21001,Farigiraf,Safety Goggles,Armor Tail,Fire,Trick Room,Helping Hand,Psychic,Shadow Ball
21001,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Protect,Rage Powder,Clear Smog
21002,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Protect,Calm Mind,Dark Pulse
21002,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
21002,Tornadus,Covert Cloak,Prankster,Flying,Tailwind,Taunt,Bleakwind Storm,Rain Dance
21002,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Electroweb,Protect,Dragon Pulse,Thunderclap
21002,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Stomping Tantrum,Spiky Shield,Horn Leech,Ivy Cudgel
21002,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Fire,Aqua Jet,Protect,Surging Strikes,Close Combat
21003,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
21003,Rillaboom,Assault Vest,Grassy Surge,Water,Grassy Glide,Wood Hammer,U-turn,Fake Out
21003,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,Protect
21003,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Spore,Rage Powder,Protect
21003,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psyshock,Encore,Protect
21003,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
21004,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
21004,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Burning Bulwark,Breaking Swipe,Howl
21004,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sucker Punch,Sacred Sword,Protect
21004,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Snarl,Draco Meteor
21004,Kingambit,Safety Goggles,Defiant,Dragon,Sucker Punch,Kowtow Cleave,Swords Dance,Protect
21004,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Dragon Claw,Protect
21005,Ice Rider Calyrex,Clear Amulet,As One ,Water,Glacial Lance,High Horsepower,Swords Dance,Protect
21005,Dusclops,Eviolite,Pressure,Dark,Night Shade,Will-O-Wisp,Pain Split,Trick Room
21005,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Rage Powder,Spore,Clear Smog
21005,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Flare Blitz,Roar
21005,Ting-Lu,Assault Vest,Vessel of Ruin,Poison,Stomping Tantrum,Heavy Slam,Snarl,Throat Chop
21005,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
21006,Shadow Rider Calyrex,Focus Sash,As One ,Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect
21006,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Protect
21006,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
21006,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Taunt,Tailwind,Rain Dance
21006,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Flare Blitz
21006,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
21007,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Glacial Lance,Close Combat,Trick Room,Protect
21007,Incineroar,Safety Goggles,Intimidate,Fairy,Flare Blitz,Knock Off,Parting Shot,Fake Out
21007,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
21007,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Shadow Ball,Trick Room,Helping Hand
21007,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Wood Hammer,Taunt,Follow Me
21007,Alolan Ninetales,Light Clay,Snow Warning,Fire,Blizzard,Aurora Veil,Encore,Moonblast
21008,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
21008,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Electroweb,Dragon Pulse
21008,Farigiraf,Rocky Helmet,Armor Tail,Water,Dazzling Gleam,Foul Play,Helping Hand,Trick Room
21008,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
21008,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Glacial Lance,High Horsepower,Trick Room,Protect
21008,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
21009,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Protect,Glacial Lance,High Horsepower,Trick Room
21009,Raging Bolt,Assault Vest,Protosynthesis,Water,Thunderbolt,Thunderclap,Draco Meteor,Snarl
21009,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
21009,Pelipper,Focus Sash,Drizzle,Ghost,Protect,Weather Ball,Hurricane,Wide Guard
21009,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Ice Spinner,U-turn
21009,Amoonguss,Rocky Helmet,Regenerator,Dark,Clear Smog,Spore,Rage Powder,Pollen Puff
21010,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect
21010,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
21010,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
21010,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Wood Hammer,Grassy Glide
21010,Tornadus,Covert Cloak,Prankster,Dark,Rain Dance,Tailwind,Bleakwind Storm,Taunt
21010,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
21011,Miraidon,Choice Specs,Hadron Engine,Fairy,Electro Drift,Dazzling Gleam,Volt Switch,Overheat
21011,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Freeze-Dry,Encore,Protect
21011,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Flare Blitz,Parting Shot,Fake Out
21011,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
21011,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
21011,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Psychic Noise,Foul Play,Helping Hand,Trick Room
21012,Kyogre,Choice Specs,Drizzle,Grass,Water Spout,Origin Pulse,Hydro Pump,Ice Beam
21012,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Rain Dance
21012,Tsareena,Sitrus Berry,Queenly Majesty,Fire,Power Whip,Triple Axel,U-turn,Protect
21012,Chien-Pao,Clear Amulet,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Sacred Sword,Protect
21012,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Taunt
21012,Raging Bolt,Assault Vest,Protosynthesis,Bug,Thunderclap,Thunderbolt,Draco Meteor,Snarl
21013,Terapagos,Choice Specs,Tera Shift,Stellar,Tera Starstorm,Earth Power,Dark Pulse,Thunderbolt
21013,Chi-Yu,Charcoal,Beads of Ruin,Fire,Heat Wave,Dark Pulse,Psychic,Protect
21013,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Rain Dance,Icy Wind,Protect
21013,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
21013,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
21013,Amoonguss,Rocky Helmet,Regenerator,Dark,Spore,Rage Powder,Foul Play,Protect
21014,Kyogre,Figy Berry,Drizzle,Water,Water Spout,Origin Pulse,Thunder,Surf
21014,Rillaboom,Grassy Seed,Grassy Surge,Grass,Fake Out,Wood Hammer,Grassy Glide,U-turn
21014,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
21014,Tornadus,Focus Sash,Prankster,Steel,Bleakwind Storm,Tailwind,Hurricane,Protect
21014,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
21014,Alolan Muk,Assault Vest,Poison Touch,Poison,Knock Off,Poison Jab,Gunk Shot,Drain Punch
21015,Groudon,Clear Amulet,Drought,Fire,Precipice Blades,Heat Crash,Protect,Bulk Up
21015,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Trick Room,Imprison
21015,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
21015,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Taunt,Protect,Moonblast,Icy Wind
21015,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Snarl,Heat Wave,Dark Pulse,Protect
21015,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
21016,Mewtwo,Choice Specs,Unnerve,Dark,Expanding Force,Psystrike,Earth Power,Dark Pulse
21016,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Follow Me,Skill Swap,Dazzling Gleam,Helping Hand
21016,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Snarl,Dark Pulse,Heat Wave,Overheat
21016,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Protect,Icy Wind
21016,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
21016,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Protect
21017,Kyogre,Mystic Water,Drizzle,Grass,Origin Pulse,Ice Beam,Protect,Water Spout
21017,Farigiraf,Safety Goggles,Armor Tail,Fairy,Twin Beam,Trick Room,Helping Hand,Protect
21017,Roaring Moon,Booster Energy,Protosynthesis,Flying,Tailwind,Knock Off,Acrobatics,Protect
21017,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect
21017,Incineroar,Assault Vest,Intimidate,Grass,Fake Out,Flare Blitz,Snarl,U-turn
21017,Iron Boulder,Life Orb,Quark Drive,Fairy,Mighty Cleave,Earthquake,Throat Chop,Protect
21018,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
21018,Raging Bolt,Assault Vest,Protosynthesis,Normal,Electroweb,Dragon Pulse,Thunderclap,Snarl
21018,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
21018,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
21018,Amoonguss,Sitrus Berry,Regenerator,Dark,Sludge Bomb,Rage Powder,Spore,Protect
21018,Zacian,Rusted Sword,Intrepid Sword,Grass,Behemoth Blade,Swords Dance,Play Rough,Protect
21019,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Bleakwind Storm,Rain Dance,Taunt
21019,Terapagos,Choice Specs,Tera Shift,Stellar,Tera Starstorm,Sleep Talk,,
21019,Rillaboom,Assault Vest,Grassy Surge,Normal,Grassy Glide,U-turn,Wood Hammer,Fake Out
21019,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Parting Shot,Fake Out
21019,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,Protect
21019,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Heat Wave,Snarl,Overheat,Protect
21020,Dragonite,Choice Band,Inner Focus,Normal,Outrage,Iron Head,Aqua Jet,Extreme Speed
21020,Shadow Rider Calyrex,Life Orb,As One ,Fairy,Astral Barrage,Expanding Force,Draining Kiss,Protect
21020,Dondozo,Leftovers,Unaware,Dragon,Wave Crash,Earthquake,Order Up,Protect
21020,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Dark Pulse,Heat Wave,Snarl,Overheat
21020,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sacred Sword,Sucker Punch,Protect
21020,Tatsugiri Stretchy Form,Sitrus Berry,Commander,Steel,Draco Meteor,Muddy Water,Helping Hand,Protect
21021,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Detect
21021,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Rain Dance
21021,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
21021,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Parting Shot,Fake Out
21021,Amoonguss,Covert Cloak,Regenerator,Fairy,Sludge Bomb,Spore,Rage Powder,Protect
21021,Shadow Rider Calyrex,Focus Sash,As One ,Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect
21022,Kyogre,Mystic Water,Drizzle,Grass,Protect,Origin Pulse,Ice Beam,Thunder
21022,Tornadus,Covert Cloak,Prankster,Flying,Rain Dance,Tailwind,Bleakwind Storm,Protect
21022,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Protect,Earth Power,Sludge Bomb
21022,Araquanid,Clear Amulet,Water Bubble,Water,Wide Guard,Liquidation,Protect,Leech Life
21022,Toxicroak,Assault Vest,Dry Skin,Grass,Acid Spray,Fake Out,Close Combat,Poison Jab
21022,Iron Bundle,Booster Energy,Quark Drive,Ghost,Hydro Pump,Icy Wind,Protect,Freeze-Dry
21023,Terapagos,Choice Specs,Tera Shift,Stellar,Tera Starstorm,Earth Power,Hyper Beam,Sleep Talk
21023,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
21023,Chi-Yu,Safety Goggles,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Will-O-Wisp,Protect
21023,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Taunt,Rain Dance
21023,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Shadow Ball,Protect,Icy Wind,Moonblast
21023,Amoonguss,Rocky Helmet,Regenerator,Water,Rage Powder,Spore,Pollen Puff,Protect
21024,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
21024,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
21024,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Bleakwind Storm,Taunt,Protect
21024,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Knock Off,Fake Out,Will-O-Wisp
21024,Amoonguss,Rocky Helmet,Regenerator,Water,Clear Smog,Spore,Rage Powder,Pollen Puff
21024,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect
21025,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect
21025,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
21025,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
21025,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
21025,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Parting Shot,Knock Off,Fake Out
21025,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Rage Powder,Spore,Protect
21026,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Astral Barrage,Psyshock,Nasty Plot
21026,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,U-turn,Wood Hammer
21026,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Taunt,Parting Shot,Fake Out
21026,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
21026,Amoonguss,Sitrus Berry,Regenerator,Dark,Protect,Spore,Rage Powder,Sludge Bomb
21026,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Thunderclap,Dragon Pulse,Calm Mind
21027,Gouging Fire,Booster Energy,Protosynthesis,Grass,Breaking Swipe,Burning Bulwark,Flare Blitz,Howl
21027,Zacian,Rusted Sword,Intrepid Sword,Fire,Behemoth Blade,Sacred Sword,Play Rough,Protect
21027,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sacred Sword,Sucker Punch,Protect
21027,Dragonite,Loaded Dice,Inner Focus,Steel,Scale Shot,Extreme Speed,Iron Head,Protect
21027,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Horn Leech,Ivy Cudgel,Follow Me,Spiky Shield
21027,Kingambit,Safety Goggles,Defiant,Fairy,Kowtow Cleave,Iron Head,Sucker Punch,Protect
21028,Pelipper,Focus Sash,Drizzle,Stellar,Protect,Wide Guard,Hurricane,Weather Ball
21028,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,U-turn,Close Combat,Aqua Jet
21028,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Trick Room,Dazzling Gleam,Helping Hand,Psychic
21028,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Taunt,Knock Off
21028,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Rage Powder,Spore,Pollen Puff
21028,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Protect,Glacial Lance,High Horsepower,Trick Room
21029,Terapagos,Clear Amulet,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect
21029,Incineroar,Safety Goggles,Intimidate,Ghost,Will-O-Wisp,Knock Off,Fake Out,Parting Shot
21029,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
21029,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Detect
21029,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Taunt
21029,Rillaboom,Assault Vest,Grassy Surge,Normal,Wood Hammer,High Horsepower,Grassy Glide,Fake Out
21030,Zamazenta,Rusted Shield,Dauntless Shield,Water,Heavy Slam,Iron Defense,Body Press,Protect
21030,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
21030,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Parting Shot,Knock Off
21030,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,U-turn,Grassy Glide,Fake Out
21030,Pelipper,Focus Sash,Drizzle,Stellar,Weather Ball,Hurricane,Wide Guard,Protect
21030,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
21031,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
21031,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Dragon Pulse,Flamethrower,Protect
21031,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
21031,Groudon,Clear Amulet,Drought,Fire,Precipice Blades,Heat Crash,Stomping Tantrum,Protect
21031,Whimsicott,Covert Cloak,Prankster,Fire,Moonblast,Tailwind,Taunt,Sunny Day
21031,Alolan Muk,Shuca Berry,Poison Touch,Dragon,Gunk Shot,Crunch,Taunt,Haze
21032,Shadow Rider Calyrex,Safety Goggles,As One ,Fairy,Astral Barrage,Expanding Force,Draining Kiss,Protect
21032,Murkrow,Eviolite,Prankster,Ghost,Foul Play,Tailwind,Quash,Haze
21032,Indeedee ♀,Rocky Helmet,Psychic Surge,Grass,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
21032,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Overheat,Heat Wave,Dark Pulse,Snarl
21032,Rapid Strike Urshifu,Focus Sash,Unseen Fist,Water,Aqua Jet,Surging Strikes,Close Combat,Detect
21032,Gastrodon,Leftovers,Storm Drain,Fire,Earth Power,Yawn,Icy Wind,Protect
21033,Groudon,Leftovers,Drought,Steel,Precipice Blades,Rock Slide,Bulk Up,Protect
21033,Gouging Fire,Clear Amulet,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
21033,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
21033,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Iron Head,Protect
21033,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Dragon Pulse,Snarl
21033,Rillaboom,Miracle Seed,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
21034,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Glacial Lance,Protect,Swords Dance,Zen Headbutt
21034,Cresselia,Covert Cloak,Levitate,Dark,Lunar Blessing,Trick Room,Ally Switch,Dazzling Gleam
